assignments,relation_constraints,resource_constraints,date_constraints,constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,repair_pct,mu
151,243,18,0,261,160,298,346,274,FixerOnly,1.0,200
383,662,14,0,676,576,404,2482,398,FixerOnly,1.0,200
383,662,14,0,676,576,404,2369,351,FixerOnly,1.0,200
383,662,14,0,676,576,404,2382,418,FixerOnly,1.0,200
16,19,12,0,31,0,141,0,68,FixerOnly,1.0,200
16,19,12,0,31,0,141,0,68,FixerOnly,1.0,200
16,19,12,0,31,0,141,0,81,FixerOnly,1.0,200
406,422,15,0,437,1732,316,4207,376,FixerOnly,1.0,200
406,422,15,0,437,1732,316,4139,337,FixerOnly,1.0,200
406,422,15,0,437,1732,316,4125,285,FixerOnly,1.0,200
470,805,6,0,811,7699,428,8269,509,FixerOnly,1.0,200
470,805,6,0,811,7699,428,10039,427,FixerOnly,1.0,200
470,805,6,0,811,7699,428,10726,515,FixerOnly,1.0,200
350,390,12,0,402,3820,409,5741,403,FixerOnly,1.0,200
350,390,12,0,402,3820,409,5393,491,FixerOnly,1.0,200
350,390,12,0,402,3820,409,4832,350,FixerOnly,1.0,200
15,12,1,0,13,0,101,0,125,FixerOnly,1.0,200
15,12,1,0,13,0,101,0,144,FixerOnly,1.0,200
15,12,1,0,13,0,101,0,87,FixerOnly,1.0,200
485,853,10,0,863,1998,569,5559,532,FixerOnly,1.0,200
485,853,10,0,863,1998,569,5373,606,FixerOnly,1.0,200
485,853,10,0,863,1998,569,5836,496,FixerOnly,1.0,200
102,148,4,0,152,0,418,368,346,FixerOnly,1.0,200
102,148,4,0,152,0,418,402,387,FixerOnly,1.0,200
102,148,4,0,152,0,418,326,354,FixerOnly,1.0,200
93,136,7,0,143,683,220,348,320,FixerOnly,1.0,200
93,136,7,0,143,683,220,493,301,FixerOnly,1.0,200
93,136,7,0,143,683,220,486,291,FixerOnly,1.0,200
60,79,9,0,88,0,243,0,223,FixerOnly,1.0,200
60,79,9,0,88,0,243,0,223,FixerOnly,1.0,200
60,79,9,0,88,0,243,0,240,FixerOnly,1.0,200
365,641,17,0,658,5,475,1779,448,FixerOnly,1.0,200
365,641,17,0,658,5,475,2142,508,FixerOnly,1.0,200
365,641,17,0,658,5,475,2123,461,FixerOnly,1.0,200
331,573,11,0,584,2427,390,5295,343,FixerOnly,1.0,200
331,573,11,0,584,2427,390,4866,375,FixerOnly,1.0,200
331,573,11,0,584,2427,390,5116,339,FixerOnly,1.0,200
435,491,8,0,499,13344,569,13202,412,FixerOnly,1.0,200
435,491,8,0,499,13344,569,12417,464,FixerOnly,1.0,200
435,491,8,0,499,13344,569,13870,413,FixerOnly,1.0,200
204,321,3,0,324,6213,273,5815,401,FixerOnly,1.0,200
204,321,3,0,324,6213,273,5867,385,FixerOnly,1.0,200
204,321,3,0,324,6213,273,6291,425,FixerOnly,1.0,200
367,592,18,0,610,0,607,1040,426,FixerOnly,1.0,200
367,592,18,0,610,0,607,952,474,FixerOnly,1.0,200
367,592,18,0,610,0,607,1220,421,FixerOnly,1.0,200
88,140,11,0,151,0,396,0,269,FixerOnly,1.0,200
88,140,11,0,151,0,396,5,341,FixerOnly,1.0,200
88,140,11,0,151,0,396,0,245,FixerOnly,1.0,200
227,382,4,0,386,1498,304,3399,415,FixerOnly,1.0,200
227,382,4,0,386,1498,304,3325,427,FixerOnly,1.0,200
227,382,4,0,386,1498,304,3605,356,FixerOnly,1.0,200
119,125,13,0,138,0,245,85,231,FixerOnly,1.0,200
119,125,13,0,138,0,245,90,227,FixerOnly,1.0,200
119,125,13,0,138,0,245,122,270,FixerOnly,1.0,200
147,193,17,0,210,10,270,145,295,FixerOnly,1.0,200
147,193,17,0,210,10,270,144,285,FixerOnly,1.0,200
147,193,17,0,210,10,270,99,367,FixerOnly,1.0,200
175,311,10,0,321,0,274,398,386,FixerOnly,1.0,200
175,311,10,0,321,0,274,401,334,FixerOnly,1.0,200
175,311,10,0,321,0,274,530,341,FixerOnly,1.0,200
208,229,4,0,233,5196,313,5005,300,FixerOnly,1.0,200
208,229,4,0,233,5196,313,4897,403,FixerOnly,1.0,200
208,229,4,0,233,5196,313,4926,397,FixerOnly,1.0,200
82,85,1,0,86,5295,252,2440,228,FixerOnly,1.0,200
82,85,1,0,86,5295,252,2340,255,FixerOnly,1.0,200
82,85,1,0,86,5295,252,2759,181,FixerOnly,1.0,200
70,68,7,0,75,0,141,0,170,FixerOnly,1.0,200
70,68,7,0,75,0,141,0,183,FixerOnly,1.0,200
70,68,7,0,75,0,141,0,197,FixerOnly,1.0,200
186,241,9,0,250,357,302,570,311,FixerOnly,1.0,200
186,241,9,0,250,357,302,524,351,FixerOnly,1.0,200
186,241,9,0,250,357,302,656,331,FixerOnly,1.0,200
319,432,13,0,445,2120,414,3645,353,FixerOnly,1.0,200
319,432,13,0,445,2120,414,3422,301,FixerOnly,1.0,200
319,432,13,0,445,2120,414,3937,338,FixerOnly,1.0,200
152,151,17,0,168,0,202,167,235,FixerOnly,1.0,200
152,151,17,0,168,0,202,98,338,FixerOnly,1.0,200
152,151,17,0,168,0,202,74,207,FixerOnly,1.0,200
55,52,6,0,58,0,170,7,227,FixerOnly,1.0,200
55,52,6,0,58,0,170,5,279,FixerOnly,1.0,200
55,52,6,0,58,0,170,30,274,FixerOnly,1.0,200
431,467,16,0,483,1566,530,4414,429,FixerOnly,1.0,200
431,467,16,0,483,1566,530,4498,474,FixerOnly,1.0,200
431,467,16,0,483,1566,530,4350,410,FixerOnly,1.0,200
88,139,11,0,150,0,412,13,389,FixerOnly,1.0,200
88,139,11,0,150,0,412,73,322,FixerOnly,1.0,200
88,139,11,0,150,0,412,44,366,FixerOnly,1.0,200
341,357,19,0,376,934,371,2287,286,FixerOnly,1.0,200
341,357,19,0,376,934,371,2226,245,FixerOnly,1.0,200
341,357,19,0,376,934,371,2244,268,FixerOnly,1.0,200
103,119,17,0,136,0,379,0,288,FixerOnly,1.0,200
103,119,17,0,136,0,379,0,309,FixerOnly,1.0,200
103,119,17,0,136,0,379,0,242,FixerOnly,1.0,200
119,128,19,0,147,0,196,15,218,FixerOnly,1.0,200
119,128,19,0,147,0,196,30,292,FixerOnly,1.0,200
119,128,19,0,147,0,196,61,222,FixerOnly,1.0,200
452,493,18,0,511,3862,323,3745,344,FixerOnly,1.0,200
452,493,18,0,511,3862,323,4785,270,FixerOnly,1.0,200
452,493,18,0,511,3862,323,4796,368,FixerOnly,1.0,200
446,750,12,0,762,157,673,3192,566,FixerOnly,1.0,200
446,750,12,0,762,157,673,2964,577,FixerOnly,1.0,200
446,750,12,0,762,157,673,3241,599,FixerOnly,1.0,200
87,94,13,0,107,0,136,16,255,FixerOnly,1.0,200
87,94,13,0,107,0,136,50,247,FixerOnly,1.0,200
87,94,13,0,107,0,136,57,323,FixerOnly,1.0,200
373,517,16,0,533,1410,353,2343,371,FixerOnly,1.0,200
373,517,16,0,533,1410,353,2181,371,FixerOnly,1.0,200
373,517,16,0,533,1410,353,2087,408,FixerOnly,1.0,200
313,350,15,0,365,620,301,1862,316,FixerOnly,1.0,200
313,350,15,0,365,620,301,2379,318,FixerOnly,1.0,200
313,350,15,0,365,620,301,2180,308,FixerOnly,1.0,200
118,188,17,0,205,0,317,0,308,FixerOnly,1.0,200
118,188,17,0,205,0,317,0,323,FixerOnly,1.0,200
118,188,17,0,205,0,317,0,372,FixerOnly,1.0,200
165,259,9,0,268,0,603,566,469,FixerOnly,1.0,200
165,259,9,0,268,0,603,486,368,FixerOnly,1.0,200
165,259,9,0,268,0,603,570,472,FixerOnly,1.0,200
207,214,10,0,224,548,307,854,339,FixerOnly,1.0,200
207,214,10,0,224,548,307,876,416,FixerOnly,1.0,200
207,214,10,0,224,548,307,1037,392,FixerOnly,1.0,200
82,111,8,0,119,0,169,127,306,FixerOnly,1.0,200
82,111,8,0,119,0,169,95,293,FixerOnly,1.0,200
82,111,8,0,119,0,169,41,272,FixerOnly,1.0,200
245,276,14,0,290,296,349,772,297,FixerOnly,1.0,200
245,276,14,0,290,296,349,734,323,FixerOnly,1.0,200
245,276,14,0,290,296,349,618,299,FixerOnly,1.0,200
499,826,13,0,839,1108,478,5373,442,FixerOnly,1.0,200
499,826,13,0,839,1108,478,4504,586,FixerOnly,1.0,200
499,826,13,0,839,1108,478,5069,412,FixerOnly,1.0,200
419,778,2,0,780,28534,333,24389,433,FixerOnly,1.0,200
419,778,2,0,780,28534,333,22404,569,FixerOnly,1.0,200
419,778,2,0,780,28534,333,22932,512,FixerOnly,1.0,200
182,180,11,0,191,100,246,321,227,FixerOnly,1.0,200
182,180,11,0,191,100,246,531,259,FixerOnly,1.0,200
182,180,11,0,191,100,246,389,218,FixerOnly,1.0,200
273,395,16,0,411,0,455,1371,293,FixerOnly,1.0,200
273,395,16,0,411,0,455,1228,328,FixerOnly,1.0,200
273,395,16,0,411,0,455,1338,352,FixerOnly,1.0,200
239,384,1,0,385,10654,407,13764,433,FixerOnly,1.0,200
239,384,1,0,385,10654,407,13704,518,FixerOnly,1.0,200
239,384,1,0,385,10654,407,12835,494,FixerOnly,1.0,200
289,473,15,0,488,65,406,1131,417,FixerOnly,1.0,200
289,473,15,0,488,65,406,1129,445,FixerOnly,1.0,200
289,473,15,0,488,65,406,1240,365,FixerOnly,1.0,200
92,139,15,0,154,0,361,51,304,FixerOnly,1.0,200
92,139,15,0,154,0,361,0,296,FixerOnly,1.0,200
92,139,15,0,154,0,361,0,266,FixerOnly,1.0,200
39,41,13,0,54,0,207,0,156,FixerOnly,1.0,200
39,41,13,0,54,0,207,0,154,FixerOnly,1.0,200
39,41,13,0,54,0,207,0,151,FixerOnly,1.0,200
431,495,3,0,498,40136,549,30369,605,FixerOnly,1.0,200
431,495,3,0,498,40136,549,31190,647,FixerOnly,1.0,200
431,495,3,0,498,40136,549,31331,547,FixerOnly,1.0,200
56,87,14,0,101,0,305,0,250,FixerOnly,1.0,200
56,87,14,0,101,0,305,0,200,FixerOnly,1.0,200
56,87,14,0,101,0,305,0,241,FixerOnly,1.0,200
160,228,18,0,246,0,479,162,313,FixerOnly,1.0,200
160,228,18,0,246,0,479,313,358,FixerOnly,1.0,200
160,228,18,0,246,0,479,212,292,FixerOnly,1.0,200
381,632,3,0,635,8902,527,16948,619,FixerOnly,1.0,200
381,632,3,0,635,8902,527,15725,557,FixerOnly,1.0,200
381,632,3,0,635,8902,527,13164,601,FixerOnly,1.0,200
71,98,11,0,109,0,299,0,233,FixerOnly,1.0,200
71,98,11,0,109,0,299,0,222,FixerOnly,1.0,200
71,98,11,0,109,0,299,4,233,FixerOnly,1.0,200
342,638,1,0,639,28762,447,33493,506,FixerOnly,1.0,200
342,638,1,0,639,28762,447,31480,542,FixerOnly,1.0,200
342,638,1,0,639,28762,447,33277,416,FixerOnly,1.0,200
256,356,10,0,366,487,320,1752,445,FixerOnly,1.0,200
256,356,10,0,366,487,320,1669,393,FixerOnly,1.0,200
256,356,10,0,366,487,320,1736,344,FixerOnly,1.0,200
64,70,8,0,78,0,178,15,230,FixerOnly,1.0,200
64,70,8,0,78,0,178,12,244,FixerOnly,1.0,200
64,70,8,0,78,0,178,22,210,FixerOnly,1.0,200
219,227,13,0,240,629,378,1453,388,FixerOnly,1.0,200
219,227,13,0,240,629,378,1641,410,FixerOnly,1.0,200
219,227,13,0,240,629,378,1712,318,FixerOnly,1.0,200
249,379,4,0,383,1114,487,3585,451,FixerOnly,1.0,200
249,379,4,0,383,1114,487,4200,410,FixerOnly,1.0,200
249,379,4,0,383,1114,487,3720,391,FixerOnly,1.0,200
324,377,14,0,391,646,262,2593,326,FixerOnly,1.0,200
324,377,14,0,391,646,262,2599,499,FixerOnly,1.0,200
324,377,14,0,391,646,262,2507,408,FixerOnly,1.0,200
289,318,17,0,335,439,330,1852,278,FixerOnly,1.0,200
289,318,17,0,335,439,330,1784,339,FixerOnly,1.0,200
289,318,17,0,335,439,330,2089,377,FixerOnly,1.0,200
308,356,7,0,363,3884,395,6092,353,FixerOnly,1.0,200
308,356,7,0,363,3884,395,6049,339,FixerOnly,1.0,200
308,356,7,0,363,3884,395,6595,381,FixerOnly,1.0,200
113,132,12,0,144,1,328,378,259,FixerOnly,1.0,200
113,132,12,0,144,1,328,308,229,FixerOnly,1.0,200
113,132,12,0,144,1,328,389,244,FixerOnly,1.0,200
193,326,3,0,329,8750,335,9274,336,FixerOnly,1.0,200
193,326,3,0,329,8750,335,8707,337,FixerOnly,1.0,200
193,326,3,0,329,8750,335,8400,390,FixerOnly,1.0,200
71,105,18,0,123,0,170,0,191,FixerOnly,1.0,200
71,105,18,0,123,0,170,0,203,FixerOnly,1.0,200
71,105,18,0,123,0,170,0,213,FixerOnly,1.0,200
231,336,13,0,349,417,355,939,445,FixerOnly,1.0,200
231,336,13,0,349,417,355,807,343,FixerOnly,1.0,200
231,336,13,0,349,417,355,559,450,FixerOnly,1.0,200
41,40,18,0,58,0,190,0,134,FixerOnly,1.0,200
41,40,18,0,58,0,190,0,146,FixerOnly,1.0,200
41,40,18,0,58,0,190,0,149,FixerOnly,1.0,200
267,436,8,0,444,207,382,2166,387,FixerOnly,1.0,200
267,436,8,0,444,207,382,2320,401,FixerOnly,1.0,200
267,436,8,0,444,207,382,2100,373,FixerOnly,1.0,200
338,574,7,0,581,2646,461,4816,522,FixerOnly,1.0,200
338,574,7,0,581,2646,461,5547,388,FixerOnly,1.0,200
338,574,7,0,581,2646,461,5417,423,FixerOnly,1.0,200
30,43,10,0,53,801,128,0,318,FixerOnly,1.0,200
30,43,10,0,53,801,128,0,304,FixerOnly,1.0,200
30,43,10,0,53,801,128,0,319,FixerOnly,1.0,200
63,64,4,0,68,0,134,17,207,FixerOnly,1.0,200
63,64,4,0,68,0,134,0,180,FixerOnly,1.0,200
63,64,4,0,68,0,134,2,187,FixerOnly,1.0,200
306,438,3,0,441,13265,422,9881,442,FixerOnly,1.0,200
306,438,3,0,441,13265,422,9855,400,FixerOnly,1.0,200
306,438,3,0,441,13265,422,9719,468,FixerOnly,1.0,200
427,472,14,0,486,6125,696,5154,524,FixerOnly,1.0,200
427,472,14,0,486,6125,696,5586,378,FixerOnly,1.0,200
427,472,14,0,486,6125,696,5700,366,FixerOnly,1.0,200
192,284,12,0,296,70,505,304,399,FixerOnly,1.0,200
192,284,12,0,296,70,505,273,469,FixerOnly,1.0,200
192,284,12,0,296,70,505,148,485,FixerOnly,1.0,200
198,316,6,0,322,1725,315,1908,410,FixerOnly,1.0,200
198,316,6,0,322,1725,315,2001,330,FixerOnly,1.0,200
198,316,6,0,322,1725,315,2005,335,FixerOnly,1.0,200
380,402,3,0,405,26901,263,22584,283,FixerOnly,1.0,200
380,402,3,0,405,26901,263,22546,258,FixerOnly,1.0,200
380,402,3,0,405,26901,263,22537,326,FixerOnly,1.0,200
493,824,9,0,833,2405,577,6363,553,FixerOnly,1.0,200
493,824,9,0,833,2405,577,6477,534,FixerOnly,1.0,200
493,824,9,0,833,2405,577,7046,416,FixerOnly,1.0,200
317,355,11,0,366,1769,453,2375,438,FixerOnly,1.0,200
317,355,11,0,366,1769,453,2494,461,FixerOnly,1.0,200
317,355,11,0,366,1769,453,2572,466,FixerOnly,1.0,200
236,261,6,0,267,5094,456,3397,286,FixerOnly,1.0,200
236,261,6,0,267,5094,456,3502,352,FixerOnly,1.0,200
236,261,6,0,267,5094,456,3393,361,FixerOnly,1.0,200
388,416,12,0,428,3199,312,3231,356,FixerOnly,1.0,200
388,416,12,0,428,3199,312,3175,350,FixerOnly,1.0,200
388,416,12,0,428,3199,312,2874,357,FixerOnly,1.0,200
325,518,14,0,532,236,533,1755,471,FixerOnly,1.0,200
325,518,14,0,532,236,533,1424,590,FixerOnly,1.0,200
325,518,14,0,532,236,533,1676,514,FixerOnly,1.0,200
424,630,10,0,640,4815,482,5867,583,FixerOnly,1.0,200
424,630,10,0,640,4815,482,6265,489,FixerOnly,1.0,200
424,630,10,0,640,4815,482,7247,571,FixerOnly,1.0,200
52,68,4,0,72,0,170,12,207,FixerOnly,1.0,200
52,68,4,0,72,0,170,11,159,FixerOnly,1.0,200
52,68,4,0,72,0,170,18,252,FixerOnly,1.0,200
417,460,3,0,463,43450,324,34919,396,FixerOnly,1.0,200
417,460,3,0,463,43450,324,35342,358,FixerOnly,1.0,200
417,460,3,0,463,43450,324,34316,327,FixerOnly,1.0,200
40,57,8,0,65,0,171,0,212,FixerOnly,1.0,200
40,57,8,0,65,0,171,0,177,FixerOnly,1.0,200
40,57,8,0,65,0,171,0,187,FixerOnly,1.0,200
211,338,1,0,339,8615,384,6509,394,FixerOnly,1.0,200
211,338,1,0,339,8615,384,7128,377,FixerOnly,1.0,200
211,338,1,0,339,8615,384,7318,393,FixerOnly,1.0,200
491,897,5,0,902,22465,742,23706,578,FixerOnly,1.0,200
491,897,5,0,902,22465,742,23297,690,FixerOnly,1.0,200
491,897,5,0,902,22465,742,22109,747,FixerOnly,1.0,200
338,380,8,0,388,3877,530,5843,343,FixerOnly,1.0,200
338,380,8,0,388,3877,530,6932,450,FixerOnly,1.0,200
338,380,8,0,388,3877,530,6126,508,FixerOnly,1.0,200
26,31,10,0,41,0,255,0,109,FixerOnly,1.0,200
26,31,10,0,41,0,255,0,111,FixerOnly,1.0,200
26,31,10,0,41,0,255,0,116,FixerOnly,1.0,200
68,70,4,0,74,690,197,412,238,FixerOnly,1.0,200
68,70,4,0,74,690,197,556,291,FixerOnly,1.0,200
68,70,4,0,74,690,197,554,268,FixerOnly,1.0,200
174,283,11,0,294,10,331,116,369,FixerOnly,1.0,200
174,283,11,0,294,10,331,394,316,FixerOnly,1.0,200
174,283,11,0,294,10,331,216,366,FixerOnly,1.0,200
335,542,6,0,548,2601,729,4488,523,FixerOnly,1.0,200
335,542,6,0,548,2601,729,4162,499,FixerOnly,1.0,200
335,542,6,0,548,2601,729,3736,579,FixerOnly,1.0,200
343,492,4,0,496,12321,409,9370,545,FixerOnly,1.0,200
343,492,4,0,496,12321,409,9685,442,FixerOnly,1.0,200
343,492,4,0,496,12321,409,10181,440,FixerOnly,1.0,200
311,546,6,0,552,3286,354,7117,346,FixerOnly,1.0,200
311,546,6,0,552,3286,354,7905,301,FixerOnly,1.0,200
311,546,6,0,552,3286,354,7600,380,FixerOnly,1.0,200
206,325,1,0,326,11828,399,10085,453,FixerOnly,1.0,200
206,325,1,0,326,11828,399,10300,514,FixerOnly,1.0,200
206,325,1,0,326,11828,399,10151,485,FixerOnly,1.0,200
24,22,13,0,35,0,160,0,80,FixerOnly,1.0,200
24,22,13,0,35,0,160,0,84,FixerOnly,1.0,200
24,22,13,0,35,0,160,0,105,FixerOnly,1.0,200
452,825,13,0,838,0,688,2539,507,FixerOnly,1.0,200
452,825,13,0,838,0,688,1890,518,FixerOnly,1.0,200
452,825,13,0,838,0,688,2458,559,FixerOnly,1.0,200
214,381,3,0,384,2879,410,5597,384,FixerOnly,1.0,200
214,381,3,0,384,2879,410,5944,447,FixerOnly,1.0,200
214,381,3,0,384,2879,410,5579,422,FixerOnly,1.0,200
55,74,18,0,92,0,147,0,175,FixerOnly,1.0,200
55,74,18,0,92,0,147,0,179,FixerOnly,1.0,200
55,74,18,0,92,0,147,0,186,FixerOnly,1.0,200
245,248,6,0,254,3707,318,3424,280,FixerOnly,1.0,200
245,248,6,0,254,3707,318,4364,292,FixerOnly,1.0,200
245,248,6,0,254,3707,318,4486,257,FixerOnly,1.0,200
147,155,16,0,171,1830,293,1004,1062,FixerOnly,1.0,200
147,155,16,0,171,1830,293,1006,1054,FixerOnly,1.0,200
147,155,16,0,171,1830,293,908,1047,FixerOnly,1.0,200
172,174,8,0,182,956,206,1217,267,FixerOnly,1.0,200
172,174,8,0,182,956,206,951,299,FixerOnly,1.0,200
172,174,8,0,182,956,206,1298,252,FixerOnly,1.0,200
187,304,13,0,317,0,385,727,453,FixerOnly,1.0,200
187,304,13,0,317,0,385,577,423,FixerOnly,1.0,200
187,304,13,0,317,0,385,308,334,FixerOnly,1.0,200
335,564,13,0,577,0,510,1030,460,FixerOnly,1.0,200
335,564,13,0,577,0,510,913,535,FixerOnly,1.0,200
335,564,13,0,577,0,510,949,480,FixerOnly,1.0,200
281,483,4,0,487,2647,461,4317,517,FixerOnly,1.0,200
281,483,4,0,487,2647,461,4687,437,FixerOnly,1.0,200
281,483,4,0,487,2647,461,3526,413,FixerOnly,1.0,200
221,359,3,0,362,5364,322,5586,328,FixerOnly,1.0,200
221,359,3,0,362,5364,322,5613,348,FixerOnly,1.0,200
221,359,3,0,362,5364,322,5546,365,FixerOnly,1.0,200
13,17,6,0,23,0,71,0,69,FixerOnly,1.0,200
13,17,6,0,23,0,71,0,78,FixerOnly,1.0,200
13,17,6,0,23,0,71,0,74,FixerOnly,1.0,200
467,507,17,0,524,8581,400,8444,397,FixerOnly,1.0,200
467,507,17,0,524,8581,400,8102,400,FixerOnly,1.0,200
467,507,17,0,524,8581,400,7651,384,FixerOnly,1.0,200
206,221,11,0,232,18,322,973,307,FixerOnly,1.0,200
206,221,11,0,232,18,322,939,248,FixerOnly,1.0,200
206,221,11,0,232,18,322,590,345,FixerOnly,1.0,200
435,696,14,0,710,4232,659,4753,651,FixerOnly,1.0,200
435,696,14,0,710,4232,659,5166,646,FixerOnly,1.0,200
435,696,14,0,710,4232,659,5254,733,FixerOnly,1.0,200
126,200,8,0,208,170,491,703,297,FixerOnly,1.0,200
126,200,8,0,208,170,491,644,326,FixerOnly,1.0,200
126,200,8,0,208,170,491,596,274,FixerOnly,1.0,200
372,562,14,0,576,536,499,1430,603,FixerOnly,1.0,200
372,562,14,0,576,536,499,1217,507,FixerOnly,1.0,200
372,562,14,0,576,536,499,1113,556,FixerOnly,1.0,200
153,200,17,0,217,0,452,23,532,FixerOnly,1.0,200
153,200,17,0,217,0,452,35,513,FixerOnly,1.0,200
153,200,17,0,217,0,452,38,453,FixerOnly,1.0,200
20,18,12,0,30,0,90,0,86,FixerOnly,1.0,200
20,18,12,0,30,0,90,0,79,FixerOnly,1.0,200
20,18,12,0,30,0,90,0,79,FixerOnly,1.0,200
144,201,7,0,208,0,429,195,389,FixerOnly,1.0,200
144,201,7,0,208,0,429,156,344,FixerOnly,1.0,200
144,201,7,0,208,0,429,194,320,FixerOnly,1.0,200
357,532,12,0,544,1512,452,3489,441,FixerOnly,1.0,200
357,532,12,0,544,1512,452,2692,424,FixerOnly,1.0,200
357,532,12,0,544,1512,452,3257,425,FixerOnly,1.0,200
381,578,6,0,584,3929,735,4773,680,FixerOnly,1.0,200
381,578,6,0,584,3929,735,4542,930,FixerOnly,1.0,200
381,578,6,0,584,3929,735,4396,640,FixerOnly,1.0,200
156,277,16,0,293,0,447,48,383,FixerOnly,1.0,200
156,277,16,0,293,0,447,39,358,FixerOnly,1.0,200
156,277,16,0,293,0,447,80,410,FixerOnly,1.0,200
397,602,18,0,620,65,605,1750,494,FixerOnly,1.0,200
397,602,18,0,620,65,605,1613,472,FixerOnly,1.0,200
397,602,18,0,620,65,605,1809,524,FixerOnly,1.0,200
119,170,2,0,172,1494,378,1261,526,FixerOnly,1.0,200
119,170,2,0,172,1494,378,1479,408,FixerOnly,1.0,200
119,170,2,0,172,1494,378,1732,459,FixerOnly,1.0,200
471,750,16,0,766,869,650,3210,531,FixerOnly,1.0,200
471,750,16,0,766,869,650,3234,629,FixerOnly,1.0,200
471,750,16,0,766,869,650,3311,519,FixerOnly,1.0,200
426,470,17,0,487,1381,581,3424,441,FixerOnly,1.0,200
426,470,17,0,487,1381,581,3085,569,FixerOnly,1.0,200
426,470,17,0,487,1381,581,3020,397,FixerOnly,1.0,200
67,94,15,0,109,0,139,0,187,FixerOnly,1.0,200
67,94,15,0,109,0,139,0,189,FixerOnly,1.0,200
67,94,15,0,109,0,139,0,158,FixerOnly,1.0,200
488,725,11,0,736,7999,455,11521,484,FixerOnly,1.0,200
488,725,11,0,736,7999,455,11228,384,FixerOnly,1.0,200
488,725,11,0,736,7999,455,11649,349,FixerOnly,1.0,200
171,250,19,0,269,0,342,122,435,FixerOnly,1.0,200
171,250,19,0,269,0,342,75,441,FixerOnly,1.0,200
171,250,19,0,269,0,342,180,378,FixerOnly,1.0,200
92,133,2,0,135,562,303,992,283,FixerOnly,1.0,200
92,133,2,0,135,562,303,961,327,FixerOnly,1.0,200
92,133,2,0,135,562,303,1041,323,FixerOnly,1.0,200
290,490,15,0,505,233,509,1035,486,FixerOnly,1.0,200
290,490,15,0,505,233,509,1280,569,FixerOnly,1.0,200
290,490,15,0,505,233,509,1051,493,FixerOnly,1.0,200
227,240,6,0,246,4162,349,3365,212,FixerOnly,1.0,200
227,240,6,0,246,4162,349,3610,237,FixerOnly,1.0,200
227,240,6,0,246,4162,349,3403,239,FixerOnly,1.0,200
212,245,3,0,248,6777,366,4650,360,FixerOnly,1.0,200
212,245,3,0,248,6777,366,3714,410,FixerOnly,1.0,200
212,245,3,0,248,6777,366,4651,375,FixerOnly,1.0,200
454,791,18,0,809,498,841,2786,575,FixerOnly,1.0,200
454,791,18,0,809,498,841,1734,727,FixerOnly,1.0,200
454,791,18,0,809,498,841,2264,542,FixerOnly,1.0,200
486,722,19,0,741,400,687,1821,648,FixerOnly,1.0,200
486,722,19,0,741,400,687,2012,651,FixerOnly,1.0,200
486,722,19,0,741,400,687,1686,620,FixerOnly,1.0,200
315,451,11,0,462,246,326,2466,371,FixerOnly,1.0,200
315,451,11,0,462,246,326,2381,296,FixerOnly,1.0,200
315,451,11,0,462,246,326,2430,316,FixerOnly,1.0,200
