assignments,constraints,relation_constraints,resource_constraints,date_constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,mu,lambda_,cxpb,mutpb,repair_pct,mate_indpb,mutate_mu,mutate_sigma,mutate_indpb
255,429,421,8,0,197.0,445,0.0,536,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
255,429,421,8,0,197.0,445,0.0,574,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
123,222,219,3,0,1104.0,269,0.0,264,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
123,222,219,3,0,1104.0,269,0.0,270,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
123,222,219,3,0,1104.0,269,0.0,245,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
318,504,498,6,0,4637.0,403,0.0,500,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
318,504,498,6,0,4637.0,403,1.0,552,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
318,504,498,6,0,4637.0,403,0.0,520,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
20,38,22,16,0,0.0,106,0.0,52,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
20,38,22,16,0,0.0,106,0.0,49,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
20,38,22,16,0,0.0,106,0.0,46,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,263,258,5,0,3912.0,486,0.0,448,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,263,258,5,0,3912.0,486,0.0,461,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,263,258,5,0,3912.0,486,0.0,484,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
270,409,394,15,0,98.0,373,0.0,443,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
270,409,394,15,0,98.0,373,0.0,455,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
270,409,394,15,0,98.0,373,0.0,445,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,154,140,14,0,0.0,177,0.0,209,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,154,140,14,0,0.0,177,0.0,210,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,154,140,14,0,0.0,177,0.0,201,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,727,710,17,0,1230.0,503,0.0,651,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
210,326,321,5,0,837.0,538,0.0,597,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
210,326,321,5,0,837.0,538,0.0,631,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
210,326,321,5,0,837.0,538,0.0,614,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,416,399,17,0,147.0,427,0.0,463,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,416,399,17,0,147.0,427,0.0,457,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,416,399,17,0,147.0,427,0.0,472,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
95,161,151,10,0,0.0,328,0.0,277,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
95,161,151,10,0,0.0,328,0.0,287,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
95,161,151,10,0,0.0,328,0.0,291,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,238,225,13,0,103.0,349,0.0,333,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,238,225,13,0,103.0,349,0.0,354,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,238,225,13,0,103.0,349,0.0,354,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,277,276,1,0,16572.0,455,348.0,663,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,277,276,1,0,16572.0,455,257.0,708,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,277,276,1,0,16572.0,455,135.0,653,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,651,650,1,0,41288.0,309,2881.0,674,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,651,650,1,0,41288.0,309,5834.0,586,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,651,650,1,0,41288.0,309,4073.0,610,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,633,630,3,0,8314.0,651,0.0,653,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,633,630,3,0,8314.0,651,0.0,645,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,633,630,3,0,8314.0,651,0.0,714,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,371,363,8,0,375.0,382,0.0,444,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,371,363,8,0,375.0,382,0.0,448,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,371,363,8,0,375.0,382,0.0,471,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
272,444,435,9,0,3375.0,541,0.0,667,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
272,444,435,9,0,3375.0,541,4.0,618,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
272,444,435,9,0,3375.0,541,25.0,609,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
489,852,837,15,0,545.0,591,0.0,649,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
489,852,837,15,0,545.0,591,0.0,633,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
489,852,837,15,0,545.0,591,0.0,611,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,301,288,13,0,60.0,533,0.0,591,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,178,166,12,0,0.0,361,0.0,362,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,178,166,12,0,0.0,361,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,178,166,12,0,0.0,361,0.0,370,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
108,118,114,4,0,164.0,223,0.0,238,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
108,118,114,4,0,164.0,223,0.0,233,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
108,118,114,4,0,164.0,223,0.0,252,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,110,101,9,0,0.0,230,0.0,199,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,110,101,9,0,0.0,230,0.0,191,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,110,101,9,0,0.0,230,0.0,240,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,382,375,7,0,13012.0,194,0.0,330,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,382,375,7,0,13012.0,194,0.0,297,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,382,375,7,0,13012.0,194,0.0,279,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
162,248,242,6,0,7315.0,454,5010.0,1936,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
162,248,242,6,0,7315.0,454,5012.0,1942,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
162,248,242,6,0,7315.0,454,5024.0,1942,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,593,591,2,0,13067.0,596,0.0,760,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,593,591,2,0,13067.0,596,0.0,777,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,593,591,2,0,13067.0,596,0.0,726,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,303,287,16,0,0.0,497,0.0,481,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,303,287,16,0,0.0,497,0.0,510,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,303,287,16,0,0.0,497,0.0,473,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
143,152,147,5,0,1151.0,173,0.0,208,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
143,152,147,5,0,1151.0,173,0.0,208,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
143,152,147,5,0,1151.0,173,0.0,191,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
241,401,397,4,0,2859.0,488,0.0,544,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
241,401,397,4,0,2859.0,488,0.0,544,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
241,401,397,4,0,2859.0,488,0.0,540,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
187,216,208,8,0,492.0,312,0.0,299,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
187,216,208,8,0,492.0,312,0.0,296,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
187,216,208,8,0,492.0,312,0.0,302,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,272,268,4,0,11754.0,349,0.0,385,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,272,268,4,0,11754.0,349,0.0,391,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
250,272,268,4,0,11754.0,349,0.0,408,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
390,677,669,8,0,4214.0,436,0.0,578,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
390,677,669,8,0,4214.0,436,0.0,713,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
390,677,669,8,0,4214.0,436,0.0,561,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,559,546,13,0,9368.0,338,36.0,457,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,559,546,13,0,9368.0,338,6.0,546,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,559,546,13,0,9368.0,338,9.0,448,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
329,388,371,17,0,486.0,275,0.0,339,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
329,388,371,17,0,486.0,275,0.0,344,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
329,388,371,17,0,486.0,275,0.0,353,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
346,501,499,2,0,17296.0,441,190.0,624,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
346,501,499,2,0,17296.0,441,255.0,722,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
346,501,499,2,0,17296.0,441,74.0,639,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,167,157,10,0,0.0,198,0.0,193,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,167,157,10,0,0.0,198,0.0,184,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,167,157,10,0,0.0,198,0.0,192,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,166,161,5,0,32.0,555,0.0,539,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,166,161,5,0,32.0,555,0.0,513,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,166,161,5,0,32.0,555,0.0,544,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
247,433,427,6,0,334.0,417,0.0,501,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
247,433,427,6,0,334.0,417,0.0,515,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
247,433,427,6,0,334.0,417,0.0,468,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
392,620,605,15,0,1761.0,659,0.0,717,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
392,620,605,15,0,1761.0,659,0.0,716,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
392,620,605,15,0,1761.0,659,0.0,725,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
477,779,769,10,0,3336.0,714,0.0,795,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
477,779,769,10,0,3336.0,714,0.0,777,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
477,779,769,10,0,3336.0,714,172.0,807,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
197,339,332,7,0,1314.0,505,0.0,542,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,326,315,11,0,46.0,249,0.0,305,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,326,315,11,0,46.0,249,0.0,307,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,326,315,11,0,46.0,249,0.0,302,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
130,202,184,18,0,0.0,380,0.0,352,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
130,202,184,18,0,0.0,380,0.0,370,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
130,202,184,18,0,0.0,380,0.0,312,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
166,264,251,13,0,0.0,468,0.0,500,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
166,264,251,13,0,0.0,468,0.0,509,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
166,264,251,13,0,0.0,468,0.0,493,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
447,493,484,9,0,12403.0,310,0.0,516,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
447,493,484,9,0,12403.0,310,0.0,467,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
447,493,484,9,0,12403.0,310,10.0,489,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
21,29,25,4,0,0.0,135,0.0,29,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
21,29,25,4,0,0.0,135,0.0,45,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
21,29,25,4,0,0.0,135,0.0,47,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
107,146,139,7,0,0.0,504,0.0,427,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
107,146,139,7,0,0.0,504,0.0,454,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
107,146,139,7,0,0.0,504,0.0,454,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
73,119,109,10,0,515.0,320,66.0,495,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
73,119,109,10,0,515.0,320,66.0,492,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
73,119,109,10,0,515.0,320,18.0,530,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
434,808,796,12,0,2779.0,405,0.0,448,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
434,808,796,12,0,2779.0,405,0.0,458,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
434,808,796,12,0,2779.0,405,0.0,470,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
111,163,155,8,0,0.0,277,0.0,250,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
111,163,155,8,0,0.0,277,0.0,249,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
111,163,155,8,0,0.0,277,0.0,262,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,297,290,7,0,356.0,370,0.0,420,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,297,290,7,0,356.0,370,0.0,437,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,297,290,7,0,356.0,370,0.0,404,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
329,523,522,1,0,18318.0,765,426.0,985,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
383,667,661,6,0,5573.0,504,0.0,619,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
383,667,661,6,0,5573.0,504,0.0,594,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
383,667,661,6,0,5573.0,504,5.0,624,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
158,243,226,17,0,0.0,207,0.0,270,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
158,243,226,17,0,0.0,207,0.0,259,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
158,243,226,17,0,0.0,207,0.0,283,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
398,726,711,15,0,1049.0,667,0.0,784,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
398,726,711,15,0,1049.0,667,0.0,754,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
398,726,711,15,0,1049.0,667,0.0,713,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,559,543,16,0,9700.0,566,2535.0,878,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,559,543,16,0,9700.0,566,2641.0,812,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,559,543,16,0,9700.0,566,2677.0,843,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,51,39,12,0,0.0,365,0.0,212,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,51,39,12,0,0.0,365,0.0,197,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,51,39,12,0,0.0,365,0.0,194,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,462,454,8,0,1685.0,430,0.0,490,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,462,454,8,0,1685.0,430,0.0,510,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,462,454,8,0,1685.0,430,0.0,503,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,480,472,8,0,11809.0,323,0.0,420,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,480,472,8,0,11809.0,323,0.0,402,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,480,472,8,0,11809.0,323,0.0,407,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
460,688,676,12,0,3548.0,534,0.0,570,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
460,688,676,12,0,3548.0,534,0.0,637,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
460,688,676,12,0,3548.0,534,0.0,593,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
228,406,390,16,0,293.0,380,0.0,435,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
228,406,390,16,0,293.0,380,0.0,466,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
228,406,390,16,0,293.0,380,0.0,432,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,38,37,1,0,0.0,275,0.0,122,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,38,37,1,0,0.0,275,0.0,103,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,38,37,1,0,0.0,275,0.0,128,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
395,587,579,8,0,2798.0,494,0.0,560,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
395,587,579,8,0,2798.0,494,0.0,593,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
395,587,579,8,0,2798.0,494,0.0,561,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
416,709,708,1,0,37490.0,565,4058.0,877,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
416,709,708,1,0,37490.0,565,4729.0,819,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
416,709,708,1,0,37490.0,565,5627.0,828,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
375,564,545,19,0,45.0,584,0.0,672,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
375,564,545,19,0,45.0,584,0.0,674,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
375,564,545,19,0,45.0,584,0.0,610,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
248,348,347,1,0,17993.0,466,52.0,727,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
248,348,347,1,0,17993.0,466,30.0,582,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
248,348,347,1,0,17993.0,466,165.0,627,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
378,646,627,19,0,784.0,593,0.0,624,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
378,646,627,19,0,784.0,593,0.0,634,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
378,646,627,19,0,784.0,593,0.0,615,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,150,133,17,0,127.0,524,0.0,500,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,150,133,17,0,127.0,524,0.0,489,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,150,133,17,0,127.0,524,0.0,459,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,453,444,9,0,2030.0,576,0.0,626,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,453,444,9,0,2030.0,576,0.0,609,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,453,444,9,0,2030.0,576,0.0,641,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,677,661,16,0,35.0,544,0.0,614,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,677,661,16,0,35.0,544,0.0,624,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,677,661,16,0,35.0,544,0.0,603,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
216,307,302,5,0,1668.0,605,0.0,715,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
216,307,302,5,0,1668.0,605,0.0,694,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
216,307,302,5,0,1668.0,605,0.0,731,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,791,779,12,0,843.0,678,0.0,795,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,791,779,12,0,843.0,678,0.0,716,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,791,779,12,0,843.0,678,0.0,749,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
185,259,249,10,0,486.0,304,0.0,328,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
